brand_group,is_premium_brand,launch_year,launch_month,phone_age,launch_status_group,body_height_mm,body_width_mm,body_thickness_mm,body_weight_g,display_size_in,screen_to_body_pct,resolution_width_px,resolution_height_px,ppi_reported,resolution_total_px,aspect_ratio,ppi_calculated,ppi,display_panel,has_touchscreen,battery_capacity_mah,battery_type,is_removable_battery,fast_charging_w,battery_per_inch,battery_per_weight,storage_gb,ram_gb,has_card_slot,main_camera_count,selfie_camera_count,main_camera_max_mp,has_ois,has_ultrawide,has_telephoto,selfie_camera_max_mp,network_generation,has_5g,has_4g_or_more,has_wifi,has_bluetooth,has_gps,has_nfc,has_radio,has_usb,has_3_5mm_jack,os_family,os_version,sensor_count,has_fingerprint,has_face_id,has_accelerometer,has_gyro,has_proximity,has_compass,has_barometer,price_eur
Asus,0,2017.0,8.0,9.0,Available,154.0,74.8,6.9,147.0,5.5,72.4,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,AMOLED,1,3000.0,Li-Ion,0.0,18.0,545.4545454545455,20.408163265306122,64.0,4.0,1,1.0,2.0,16.0,0,0,0,12.0,4.0,0,1,1,1,1,0,1,1,1,Android,7.0,5.0,1,0,1,1,1,1,0,250.0
Asus,0,2017.0,8.0,9.0,Available,155.7,75.9,7.9,144.0,5.5,70.6,720.0,1280.0,267.0,921600.0,1.7777777777777777,267.0190509190665,267.0,IPS LCD,1,3000.0,Li-Ion,0.0,,545.4545454545455,20.833333333333332,64.0,4.0,1,1.0,2.0,16.0,0,0,0,20.0,4.0,0,1,1,1,1,0,1,1,1,Android,7.0,5.0,1,0,1,1,1,1,0,290.0
Asus,0,2017.0,8.0,9.0,Available,150.5,73.3,8.8,156.0,5.2,67.6,720.0,1280.0,282.0,921600.0,1.7777777777777777,282.42399616439724,282.0,IPS LCD,1,4100.0,Li-Po,0.0,,788.4615384615385,26.28205128205128,32.0,2.0,1,2.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,7.0,5.0,1,0,1,1,1,1,0,180.0
Asus,0,2017.0,8.0,9.0,Available,154.0,76.9,8.9,181.0,5.5,70.4,720.0,1280.0,267.0,921600.0,1.7777777777777777,267.0190509190665,267.0,IPS LCD,1,5000.0,Li-Po,0.0,,909.0909090909091,27.624309392265193,32.0,3.0,1,2.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,0,1,1,Android,7.0,5.0,1,0,1,1,1,1,0,220.0
Asus,0,2017.0,8.0,9.0,Available,154.0,76.9,8.9,181.0,5.5,70.4,720.0,1280.0,267.0,921600.0,1.7777777777777777,267.0190509190665,267.0,IPS LCD,1,5000.0,Li-Po,0.0,18.0,909.0909090909091,27.624309392265193,32.0,3.0,1,1.0,1.0,16.0,0,0,0,16.0,4.0,0,1,1,1,1,0,0,1,1,Android,7.0,5.0,1,0,1,1,1,1,0,250.0
Asus,0,2017.0,7.0,9.0,Available,154.0,76.9,8.9,181.0,5.5,70.4,720.0,1280.0,267.0,921600.0,1.7777777777777777,267.0190509190665,267.0,IPS LCD,1,5000.0,Li-Po,0.0,10.0,909.0909090909091,27.624309392265193,32.0,3.0,1,2.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,7.0,5.0,1,0,1,1,1,1,0,270.0
Asus,0,2017.0,8.0,9.0,Available,204.0,133.9,6.9,306.0,7.9,70.8,1536.0,2048.0,324.0,3145728.0,1.3333333333333333,324.05063291139237,324.0,IPS LCD,1,4680.0,Li-Po,0.0,,592.4050632911392,15.294117647058824,16.0,3.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,0,1,1,Android,7.0,4.0,0,0,1,1,1,1,0,232.5
Asus,0,2017.0,5.0,9.0,Available,,,,,7.9,,1536.0,2048.0,324.0,3145728.0,1.3333333333333333,324.05063291139237,324.0,IPS LCD,1,4680.0,Li-Ion,0.0,,592.4050632911392,,64.0,4.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,0,1,1,Android,7.1,4.0,0,0,1,1,1,1,0,300.0
Asus,0,2017.0,5.0,9.0,Available,153.4,76.4,10.9,168.0,5.5,71.2,720.0,1280.0,267.0,921600.0,1.7777777777777777,267.0190509190665,267.0,IPS LCD,1,3000.0,Li-Ion,0.0,,545.4545454545455,17.857142857142858,32.0,2.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.0,3.0,0,0,1,0,1,1,0,120.0
Asus,0,2017.0,2.0,9.0,Available,141.2,71.7,8.0,120.0,5.0,68.1,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2650.0,Li-Ion,0.0,,530.0,22.083333333333332,32.0,2.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.0,3.0,0,0,1,0,1,1,0,150.0
Asus,0,2017.0,1.0,9.0,Available,,,,175.0,5.2,,720.0,1280.0,282.0,921600.0,1.7777777777777777,282.42399616439724,282.0,IPS LCD,1,5000.0,Li-Po,0.0,,961.5384615384615,28.571428571428573,32.0,3.0,1,1.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,7.0,5.0,1,0,1,1,1,1,0,180.0
Asus,0,2017.0,1.0,9.0,Available,242.3,,6.8,490.0,9.7,73.2,1536.0,2048.0,264.0,3145728.0,1.3333333333333333,263.9175257731959,264.0,IPS LCD,1,7800.0,Li-Po,0.0,18.0,804.1237113402062,15.918367346938776,32.0,4.0,1,1.0,1.0,8.0,0,0,0,5.0,4.0,0,1,1,1,1,0,0,1,1,Android,6.0,4.0,0,0,1,1,1,1,0,400.0
Asus,0,2017.0,1.0,9.0,Available,158.7,77.7,9.0,170.0,5.7,72.6,1440.0,2560.0,515.0,3686400.0,1.7777777777777777,515.2999228262686,515.0,AMOLED,1,3300.0,Li-Ion,0.0,18.0,578.9473684210526,19.41176470588235,256.0,8.0,1,1.0,1.0,23.0,1,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,7.0,6.0,1,0,1,1,1,1,1,440.0
Asus,0,2017.0,1.0,9.0,Available,154.3,77.0,8.0,170.0,5.5,70.2,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,AMOLED,1,5000.0,Li-Ion,0.0,18.0,909.0909090909091,29.41176470588235,128.0,4.0,1,2.0,1.0,12.0,1,0,1,13.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.1,5.0,1,0,1,1,1,1,0,320.0
Asus,0,2016.0,12.0,10.0,Available,188.0,101.4,8.9,270.0,6.9,70.3,600.0,1024.0,172.0,614400.0,1.7066666666666668,172.00499203884866,172.0,IPS LCD,1,3480.0,Li-Ion,0.0,,504.3478260869565,12.88888888888889,8.0,1.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,0,1,1,Android,5.1,3.0,0,0,1,0,1,1,0,120.0
Asus,0,2016.0,12.0,10.0,Available,205.4,136.4,7.6,320.0,7.9,69.0,1536.0,2048.0,324.0,3145728.0,1.3333333333333333,324.05063291139237,324.0,IPS LCD,1,4680.0,Li-Po,0.0,,592.4050632911392,14.625,32.0,4.0,1,1.0,1.0,8.0,0,0,0,2.0,4.0,0,1,1,1,1,0,0,1,1,Android,6.0,4.0,0,0,1,1,1,1,0,280.0
Asus,0,2016.0,10.0,10.0,Available,143.7,70.9,11.3,150.0,5.0,67.6,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2600.0,Li-Ion,1.0,,520.0,17.333333333333332,16.0,2.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.0,3.0,0,0,1,0,1,1,0,130.0
Asus,0,2016.0,11.0,10.0,Available,151.4,76.2,8.3,175.0,5.5,72.3,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,IPS LCD,1,4100.0,Li-Ion,0.0,18.0,745.4545454545455,23.428571428571427,32.0,4.0,1,1.0,1.0,16.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.0,5.0,1,0,1,1,1,1,0,190.0
Asus,0,2016.0,10.0,10.0,Available,151.5,76.7,7.8,151.0,5.5,71.8,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,IPS LCD,1,3000.0,Li-Ion,0.0,18.0,545.4545454545455,19.867549668874172,64.0,4.0,1,1.0,1.0,16.0,1,0,0,8.0,4.0,0,1,1,1,1,1,1,1,1,Android,6.1,5.0,1,0,1,1,1,1,0,280.0
Asus,0,2016.0,10.0,10.0,Available,242.3,,7.1,490.0,9.7,72.4,1536.0,2048.0,264.0,3145728.0,1.3333333333333333,263.9175257731959,264.0,IPS LCD,1,7800.0,Li-Po,0.0,,804.1237113402062,15.918367346938776,32.0,3.0,1,1.0,1.0,8.0,0,0,0,5.0,4.0,0,1,1,1,1,0,0,1,1,Android,6.0,4.0,0,0,1,1,1,1,0,300.0
Asus,0,2016.0,8.0,10.0,Available,,45.0,10.8,48.0,1.39,61.9,400.0,400.0,287.0,160000.0,1.0,406.9679316181569,287.0,AMOLED,1,341.0,Li-Ion,0.0,18.0,245.32374100719426,7.104166666666667,4.0,0.5,0,0.0,0.0,,0,0,0,,,0,0,1,1,0,0,0,0,0,Android,2.1,2.0,0,0,1,1,0,0,0,230.0
Asus,0,2016.0,7.0,10.0,Available,240.5,,7.2,430.0,9.7,74.0,1536.0,2048.0,264.0,3145728.0,1.3333333333333333,263.9175257731959,264.0,IPS LCD,1,5900.0,Li-Po,0.0,18.0,608.2474226804125,13.720930232558139,64.0,4.0,1,1.0,1.0,8.0,0,0,0,5.0,,0,0,1,1,1,0,0,1,1,Android,6.0,5.0,1,0,1,1,1,1,0,340.0
Asus,0,2016.0,7.0,10.0,Available,149.5,73.7,8.6,148.0,5.2,67.7,720.0,1280.0,282.0,921600.0,1.7777777777777777,282.42399616439724,282.0,IPS LCD,1,4130.0,Li-Po,0.0,,794.2307692307692,27.905405405405407,32.0,3.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.0,4.0,1,0,1,0,1,1,0,230.0
Asus,0,2016.0,7.0,10.0,Available,149.0,76.0,7.9,150.0,5.5,73.6,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,IPS LCD,1,3000.0,Li-Ion,0.0,,545.4545454545455,20.0,32.0,4.0,1,1.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.1,5.0,1,0,1,1,1,1,0,160.0
Asus,0,2016.0,7.0,10.0,Available,146.9,74.0,7.7,144.0,5.2,68.6,1080.0,1920.0,424.0,2073600.0,1.7777777777777777,423.6359942465958,424.0,IPS LCD,1,2600.0,Li-Ion,0.0,,500.0,18.055555555555557,64.0,4.0,1,1.0,1.0,16.0,1,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.1,5.0,1,0,1,1,1,1,0,280.0
Asus,0,2016.0,6.0,10.0,Available,149.5,73.7,8.6,158.4,5.2,67.7,720.0,1280.0,282.0,921600.0,1.7777777777777777,282.42399616439724,282.0,IPS LCD,1,4100.0,Li-Ion,0.0,,788.4615384615385,25.883838383838384,32.0,3.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.0,4.0,1,0,1,0,1,1,0,210.0
Asus,0,2016.0,5.0,10.0,Available,186.4,93.9,6.8,233.0,6.8,72.8,1080.0,1920.0,324.0,2073600.0,1.7777777777777777,323.95693677680856,324.0,IPS LCD,1,4600.0,Li-Ion,0.0,18.0,676.4705882352941,19.742489270386265,128.0,4.0,1,1.0,1.0,23.0,1,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.1,5.0,1,0,1,1,1,1,0,300.0
Asus,0,2016.0,5.0,10.0,Available,156.4,77.4,7.5,170.0,5.7,74.0,1080.0,1920.0,386.0,2073600.0,1.7777777777777777,386.47494211970144,386.0,AMOLED,1,3000.0,Li-Ion,0.0,18.0,526.3157894736842,17.647058823529413,256.0,6.0,1,1.0,1.0,23.0,1,0,0,8.0,4.0,0,1,1,1,1,1,0,1,1,Android,6.1,5.0,1,0,1,1,1,1,0,230.0
Asus,0,2016.0,5.0,10.0,Available,152.6,77.4,7.7,155.0,5.5,70.6,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,IPS LCD,1,3000.0,Li-Ion,0.0,,545.4545454545455,19.35483870967742,64.0,4.0,1,1.0,1.0,16.0,1,0,0,8.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.0,5.0,1,0,1,1,1,1,0,330.0
Asus,0,2016.0,5.0,10.0,Available,156.0,77.5,10.6,202.0,5.5,69.0,720.0,1280.0,267.0,921600.0,1.7777777777777777,267.0190509190665,267.0,IPS LCD,1,5000.0,Li-Po,0.0,,909.0909090909091,24.752475247524753,32.0,3.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.0,3.0,0,0,1,0,1,1,0,170.0
Asus,0,2016.0,7.0,10.0,Available,136.5,66.7,11.2,135.0,4.5,61.3,480.0,854.0,218.0,409920.0,1.7791666666666666,217.70021294442822,218.0,IPS LCD,1,2070.0,Li-Po,1.0,,460.0,15.333333333333334,8.0,1.0,1,1.0,1.0,8.0,0,0,0,2.0,4.0,0,1,1,1,1,0,1,1,1,Android,6.0,3.0,0,0,1,0,1,1,0,110.0
Asus,0,2016.0,4.0,10.0,Available,136.5,66.7,11.2,125.0,4.5,61.3,480.0,854.0,218.0,409920.0,1.7791666666666666,217.70021294442822,218.0,IPS LCD,1,2070.0,Li-Po,1.0,,460.0,16.56,8.0,1.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,1,1,1,Android,5.1,3.0,0,0,1,0,1,1,0,90.0
Asus,0,2016.0,4.0,10.0,Available,151.0,76.9,10.7,160.0,5.5,71.8,720.0,1280.0,267.0,921600.0,1.7777777777777777,267.0190509190665,267.0,IPS LCD,1,3010.0,Li-Ion,1.0,,547.2727272727273,18.8125,32.0,2.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,5.1,2.0,0,0,1,0,1,0,0,150.0
Asus,0,2016.0,4.0,10.0,Available,146.0,73.0,9.9,153.0,5.0,64.7,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2500.0,Li-Po,1.0,,500.0,16.33986928104575,16.0,2.0,1,1.0,1.0,8.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,4.4,2.0,0,0,1,0,1,0,0,110.0
Asus,0,2015.0,12.0,11.0,Available,135.0,67.0,10.1,133.5,4.5,61.7,480.0,854.0,218.0,409920.0,1.7791666666666666,217.70021294442822,218.0,IPS LCD,1,1600.0,Li-Ion,1.0,,355.55555555555554,11.985018726591761,8.0,1.0,1,1.0,1.0,5.0,0,0,0,,3.0,0,0,1,1,1,0,1,1,1,Android,5.1,3.0,0,0,1,0,1,1,0,70.0
Asus,0,2016.0,1.0,10.0,Available,144.5,71.0,10.0,140.0,5.0,67.2,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2070.0,Li-Po,1.0,,414.0,14.785714285714286,16.0,2.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,1,1,1,Android,5.1,2.0,0,0,1,0,1,0,0,160.0
Asus,0,2015.0,9.0,11.0,Available,,40.7,10.9,,1.63,42.5,320.0,320.0,278.0,102400.0,1.0,277.6370183799942,278.0,AMOLED,1,400.0,Li-Ion,0.0,,245.39877300613497,,4.0,0.5,0,0.0,0.0,,0,0,0,,,0,0,1,1,0,0,0,0,0,Android,2.1,1.0,0,0,1,0,0,0,0,150.0
Asus,0,2015.0,9.0,11.0,Available,,37.2,11.8,,1.45,40.3,280.0,280.0,273.0,78400.0,1.0,273.0895154927356,273.0,AMOLED,1,300.0,Li-Ion,0.0,,206.89655172413794,,4.0,0.5,0,0.0,0.0,,0,0,0,,,0,0,1,1,0,0,0,0,0,Android,2.1,1.0,0,0,1,0,0,0,0,150.0
Asus,0,2014.0,9.0,12.0,Available,51.0,39.9,9.4,75.0,1.63,42.1,320.0,320.0,278.0,102400.0,1.0,277.6370183799942,278.0,AMOLED,1,370.0,Li-Ion,0.0,,226.99386503067487,4.933333333333334,4.0,0.5,0,0.0,0.0,,0,0,0,,,0,0,0,1,0,0,0,0,0,Android,,1.0,0,0,1,0,0,0,0,100.0
Asus,0,2015.0,11.0,11.0,Available,152.4,77.2,10.9,170.1,5.5,70.9,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,IPS LCD,1,3000.0,Li-Po,1.0,,545.4545454545455,17.63668430335097,32.0,3.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,5.0,4.0,0,0,1,1,1,1,0,180.0
Asus,0,2015.0,9.0,11.0,Available,158.9,78.8,12.0,185.0,5.5,66.6,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,IPS LCD,1,3000.0,Li-Po,0.0,18.0,545.4545454545455,16.216216216216218,128.0,4.0,1,1.0,1.0,13.0,1,0,1,5.0,4.0,0,1,1,1,1,1,0,1,1,Android,5.0,4.0,0,0,1,1,1,1,0,250.0
Asus,0,2015.0,6.0,11.0,Available,,,7.9,,10.1,68.4,800.0,1280.0,149.0,1024000.0,1.6,149.44920605238187,149.0,IPS LCD,1,4890.0,Li-Po,0.0,,484.1584158415842,9.588235294117647,32.0,2.0,1,1.0,1.0,5.0,0,0,0,,,0,0,1,1,1,0,0,1,1,Android,5.0,2.0,0,0,1,0,0,1,0,160.0
Asus,0,2015.0,8.0,11.0,Available,144.5,71.0,10.0,135.0,5.0,67.2,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2070.0,Li-Po,1.0,,414.0,15.333333333333334,16.0,2.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,1,1,1,Android,5.1,3.0,0,0,1,0,1,1,0,130.0
Asus,0,2015.0,8.0,11.0,Available,156.0,77.5,10.6,202.0,5.5,69.0,720.0,1280.0,267.0,921600.0,1.7777777777777777,267.0190509190665,267.0,IPS LCD,1,5000.0,Li-Po,0.0,,909.0909090909091,24.752475247524753,16.0,2.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,5.0,3.0,0,0,1,0,1,1,0,170.0
Asus,0,2015.0,8.0,11.0,Available,152.5,77.2,10.9,170.0,5.5,70.8,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,IPS LCD,1,3000.0,Li-Po,0.0,18.0,545.4545454545455,17.647058823529413,256.0,4.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,5.0,4.0,0,0,1,1,1,1,0,350.0
Asus,0,2015.0,8.0,11.0,Available,164.6,84.0,10.6,190.0,6.0,71.8,1080.0,1920.0,367.0,2073600.0,1.7777777777777777,367.1511950137164,367.0,IPS LCD,1,3000.0,Li-Po,1.0,,500.0,15.789473684210526,32.0,3.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,5.0,4.0,0,0,1,1,1,1,0,270.0
Asus,0,2015.0,10.0,11.0,Available,164.6,84.0,10.6,190.0,6.0,71.8,720.0,1280.0,245.0,921600.0,1.7777777777777777,244.7674633424776,245.0,IPS LCD,1,3000.0,Li-Po,1.0,,500.0,15.789473684210526,32.0,3.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,0,1,1,Android,5.0,4.0,0,0,1,1,1,1,0,310.0
Asus,0,2015.0,8.0,11.0,Available,152.5,77.2,10.8,170.0,5.5,70.8,720.0,1280.0,267.0,921600.0,1.7777777777777777,267.0190509190665,267.0,IPS LCD,1,3000.0,Li-Po,1.0,,545.4545454545455,17.647058823529413,32.0,3.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,5.0,4.0,0,0,1,1,1,1,0,220.0
Asus,0,2015.0,8.0,11.0,Available,143.7,71.5,10.5,140.0,5.0,67.1,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,LCD/TFT,1,2040.0,Li-Ion,1.0,,408.0,14.571428571428571,16.0,2.0,1,1.0,1.0,8.0,0,0,0,5.0,3.0,0,0,1,1,1,0,1,1,1,Android,5.0,2.0,0,0,1,0,0,1,0,200.0
Asus,0,2015.0,8.0,11.0,Available,143.7,71.5,10.5,140.0,5.0,67.1,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,Other,1,2400.0,Li-Po,1.0,,480.0,17.142857142857142,16.0,2.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,5.0,3.0,0,0,1,0,1,1,0,210.0
Asus,0,2015.0,8.0,11.0,Available,189.0,110.9,8.7,272.0,7.0,67.8,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,3500.0,Li-Po,0.0,,500.0,12.867647058823529,16.0,2.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,1,1,1,Android,5.0,3.0,0,0,1,0,1,1,0,160.0
Asus,0,2015.0,7.0,11.0,Available,148.1,71.4,10.9,155.1,5.0,65.2,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2500.0,Li-Po,0.0,,500.0,16.118633139909736,8.0,1.0,1,1.0,1.0,8.0,0,0,0,2.0,4.0,0,1,1,1,1,0,0,1,1,Android,5.0,3.0,0,0,1,0,1,1,0,110.0
Asus,0,2015.0,7.0,11.0,Available,151.8,75.5,8.1,156.0,5.5,72.8,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,IPS LCD,1,3030.0,Li-Po,0.0,,550.9090909090909,19.423076923076923,32.0,3.0,1,1.0,1.0,13.0,0,0,0,8.0,4.0,0,1,1,1,1,1,1,1,1,Android,5.1,4.0,0,0,1,1,1,1,0,300.0
Asus,0,2015.0,6.0,11.0,Available,209.0,123.0,8.5,350.0,8.0,72.2,800.0,1280.0,189.0,1024000.0,1.6,188.67962264113208,189.0,IPS LCD,1,4000.0,Li-Po,0.0,,500.0,11.428571428571429,16.0,2.0,1,1.0,1.0,8.0,0,0,0,2.0,4.0,0,1,1,1,1,0,0,1,1,Android,5.0,3.0,0,0,1,0,1,1,0,280.0
Asus,0,2015.0,6.0,11.0,Available,189.0,108.0,8.4,265.0,7.0,67.6,600.0,1024.0,170.0,614400.0,1.7066666666666668,169.54777786686512,170.0,IPS LCD,1,3450.0,Li-Po,0.0,,492.85714285714283,13.018867924528301,16.0,1.0,1,1.0,1.0,5.0,0,0,0,,3.0,0,0,1,1,1,0,0,1,1,Android,5.0,1.0,0,0,1,0,0,0,0,140.0
Asus,0,2015.0,6.0,11.0,Available,156.5,77.2,10.8,170.0,5.5,68.3,1080.0,1920.0,403.0,2073600.0,1.7777777777777777,400.52857637859967,403.0,IPS LCD,1,3000.0,Li-Po,1.0,,545.4545454545455,17.647058823529413,32.0,3.0,1,1.0,1.0,13.0,0,0,0,13.0,4.0,0,1,1,1,1,0,1,1,1,Android,5.0,4.0,0,0,1,1,1,1,0,280.0
Asus,0,2015.0,3.0,11.0,Available,148.1,71.5,10.9,155.0,5.0,65.1,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2500.0,Li-Po,0.0,,500.0,16.129032258064516,16.0,2.0,1,1.0,1.0,8.0,0,0,0,2.0,4.0,0,1,1,1,1,0,1,1,1,Android,5.0,3.0,0,0,1,0,1,1,0,180.0
Asus,0,2015.0,3.0,11.0,Available,152.5,77.2,10.9,170.0,5.5,70.8,720.0,1280.0,267.0,921600.0,1.7777777777777777,267.0190509190665,267.0,IPS LCD,1,3000.0,Li-Po,0.0,,545.4545454545455,17.647058823529413,16.0,2.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,0,1,1,1,Android,5.0,3.0,0,0,1,0,1,1,0,250.0
Asus,0,2015.0,1.0,11.0,Available,152.5,77.2,10.9,170.0,5.5,70.8,1080.0,1920.0,401.0,2073600.0,1.7777777777777777,400.52857637859967,401.0,IPS LCD,1,3000.0,Li-Po,0.0,18.0,545.4545454545455,17.647058823529413,64.0,4.0,1,1.0,1.0,13.0,0,0,0,5.0,4.0,0,1,1,1,1,1,1,1,1,Android,5.0,4.0,0,0,1,1,1,1,0,300.0
Asus,0,2015.0,2.0,11.0,Available,194.3,108.9,9.8,299.0,7.0,67.1,800.0,1280.0,216.0,1024000.0,1.6,215.6338544470081,216.0,IPS LCD,1,3950.0,Li-Po,0.0,,564.2857142857143,13.210702341137123,16.0,2.0,1,1.0,1.0,5.0,0,0,0,2.0,4.0,0,1,1,1,1,0,0,1,1,Android,5.0,3.0,0,0,1,0,1,1,0,220.0
Asus,0,2015.0,1.0,11.0,Available,136.5,67.0,10.9,150.0,4.5,61.0,480.0,854.0,218.0,409920.0,1.7791666666666666,217.70021294442822,218.0,IPS LCD,1,2100.0,Li-Ion,1.0,,466.6666666666667,14.0,8.0,1.0,1,1.0,1.0,5.0,0,0,0,,3.0,0,0,1,1,1,0,1,1,1,Android,4.4,2.0,0,0,1,0,1,0,0,90.0
Asus,0,2015.0,1.0,11.0,Available,196.0,110.6,7.9,280.0,7.0,63.6,600.0,1024.0,170.0,614400.0,1.7066666666666668,169.54777786686512,170.0,IPS LCD,1,3950.0,Li-Po,0.0,,564.2857142857143,14.107142857142858,16.0,2.0,1,1.0,1.0,8.0,0,0,0,2.0,3.0,0,0,1,1,1,0,0,1,1,Android,4.4,1.0,0,0,1,0,0,0,0,160.0
Asus,0,2015.0,1.0,11.0,Available,158.9,78.8,12.0,185.0,5.5,65.9,1080.0,1920.0,403.0,2073600.0,1.7777777777777777,400.52857637859967,403.0,IPS LCD,1,3000.0,Li-Po,0.0,,545.4545454545455,16.216216216216218,128.0,4.0,1,1.0,1.0,13.0,1,0,1,5.0,4.0,0,1,1,1,1,0,0,1,1,Android,5.0,4.0,0,0,1,1,1,1,0,400.0
Asus,0,2014.0,12.0,12.0,Available,146.0,73.0,9.9,140.0,5.0,64.7,720.0,1280.0,294.0,921600.0,1.7777777777777777,293.7209560109731,294.0,IPS LCD,1,2500.0,Li-Po,1.0,,500.0,17.857142857142858,16.0,2.0,1,1.0,1.0,8.0,0,0,0,5.0,4.0,0,1,1,1,1,0,0,1,1,Android,4.4,3.0,0,0,1,0,1,1,0,80.0
Asus,0,2014.0,11.0,12.0,Available,148.2,72.8,10.8,160.0,5.0,63.9,540.0,960.0,220.0,518400.0,1.7777777777777777,220.29071700822982,220.0,IPS LCD,1,2500.0,Li-Po,0.0,,500.0,15.625,,1.0,1,1.0,1.0,8.0,0,0,0,,3.0,0,0,1,1,1,0,1,1,1,Android,4.4,3.0,0,0,1,0,1,1,0,100.0
Asus,0,2014.0,10.0,12.0,Available,,,9.9,,10.1,66.4,800.0,1280.0,149.0,1024000.0,1.6,149.44920605238187,149.0,IPS LCD,1,5000.0,Li-Po,0.0,,495.0495049504951,9.523809523809524,32.0,1.0,1,1.0,1.0,5.0,0,0,0,,,0,0,1,1,1,0,0,1,1,Android,4.4,2.0,0,0,1,0,0,1,0,200.0
